title,platform,score,genre,release_year,release_month
Death's Door,PlayStation 4,9,Action,2021,11
Death's Door,Nintendo Switch,9,Action,2021,11
Wildermyth,PC,9,RPG,2021,6
Roguebook,PC,7,RPG,2022,4
Roguebook,Xbox One,7,RPG,2022,4
Roguebook,PlayStation 4,7,RPG,2022,4
Sniper Elite VR,PlayStation 4,6,PlayStation 4,2021,7
F1 2021,PlayStation 4,8,Racing,2021,7
F1 2021,Xbox One,8,Racing,2021,7
F1 2021,PC,8,Racing,2021,7
Monster Hunter Stories 2,PC,8,RPG,2024,6
Monster Hunter Stories 2,PlayStation 4,8,RPG,2024,6
Mass Effect: Legendary Edition,PC,9,Compilation,2021,5
Mass Effect: Legendary Edition,Xbox One,9,Compilation,2021,5
Mass Effect: Legendary Edition,PlayStation 4,9,Compilation,2021,5
Scarlet Nexus,PC,8,Action,2021,6
Scarlet Nexus,PlayStation 4,8,Action,2021,6
Scarlet Nexus,Xbox One,8,Action,2021,6
Legend of Mana,PC,7,RPG,2021,12
Legend of Mana,PlayStation 4,7,RPG,2021,12
Legend of Mana,Android,7,RPG,2021,12
Legend of Mana,iPhone,7,RPG,2021,12
Dark Alliance,PlayStation 4,4,Dungeons and Dragons [D&D],2021,6
Dark Alliance,Xbox One,4,Dungeons and Dragons [D&D],2021,6
Dark Alliance,PC,4,Dungeons and Dragons [D&D],2021,6
Chivalry 2,Xbox One,9,Action,2021,6
Chivalry 2,PC,9,Action,2021,6
Chivalry 2,PlayStation 4,9,Action,2021,6
Sniper: Ghost Warrior Contracts 2,Xbox One,6,PlayStation 4,2021,6
Sniper: Ghost Warrior Contracts 2,PC,6,PlayStation 4,2021,6
Griftlands,PC,9,RPG,2021,6
Elder Scrolls Online,Macintosh,7,Number Of Players,2021,6
Elder Scrolls Online,PlayStation 4,7,Number Of Players,2021,6
Chicory,PlayStation 4,9,Adventure,2023,5
Chicory,PC,9,Adventure,2023,5
Chicory,Nintendo Switch,9,Adventure,2023,5
Chicory,Xbox One,9,Adventure,2023,5
Operation: Tango,Xbox One,7,Adventure,2021,6
Operation: Tango,PC,7,Adventure,2021,6
Operation: Tango,PlayStation 4,7,Adventure,2021,6
Warhammer: Storm Ground ,PlayStation 4,5,PlayStation 4,2021,5
Warhammer: Storm Ground ,PC,5,PlayStation 4,2021,5
Ratchet and Clank: Rift Apart,PC,9,Action,2023,7
Guilty Gear Strive,PlayStation 4,9,Fighting,2049,12
Guilty Gear Strive,PC,9,Fighting,2049,12
Guilty Gear Strive,Xbox One,9,Fighting,2049,12
Guilty Gear Strive,Arcade,9,Fighting,2049,12
Wonder Boy: Asha in Monster World,PlayStation 4,5,Action,2021,6
Wonder Boy: Asha in Monster World,PC,5,Action,2021,6
Necromunda: Hired Gun,PC,5,PlayStation 4,2021,6
Necromunda: Hired Gun,Xbox One,5,PlayStation 4,2021,6
Knockout City,PC,9,Action,2021,5
Knockout City,Xbox One,9,Action,2021,5
Knockout City,PlayStation 4,9,Action,2021,5
Iron Harvest,PlayStation 4,7,PlayStation 4,2021,10
Iron Harvest,Xbox One,7,PlayStation 4,2021,10
BioMutant,PC,6,Action,2024,5
BioMutant,PlayStation 4,6,Action,2024,5
BioMutant,Xbox One,6,Action,2024,5
BioMutant,Xbox Series X|S,6,Action,2024,5
Mass Effect: Legendary Edition,PC,8,Compilation,2021,5
Mass Effect: Legendary Edition,Xbox One,8,Compilation,2021,5
Mass Effect: Legendary Edition,PlayStation 4,8,Compilation,2021,5
Just Die Already,Xbox One,5,Action,2021,5
Just Die Already,PlayStation 4,5,Action,2021,5
Just Die Already,PC,5,Action,2021,5
Hood: Outlaws & Legends,PC,6,Action,2021,5
Hood: Outlaws & Legends,Xbox One,6,Action,2021,5
Hood: Outlaws & Legends,PlayStation 4,6,Action,2021,5
Assassin's Creed Valhalla,PlayStation 4,7,Ubisoft,2021,5
Assassin's Creed Valhalla,Xbox One,7,Ubisoft,2021,5
Subnautica: Below Zero,PC,9,Action,2021,5
Subnautica: Below Zero,Xbox One,9,Action,2021,5
Subnautica: Below Zero,Nintendo Switch,9,Action,2021,5
Subnautica: Below Zero,PlayStation 4,9,Action,2021,5
Resident Evil VIllage,Xbox One,8,Action,2023,10
Resident Evil VIllage,Stadia,8,Action,2023,10
Resident Evil VIllage,PC,8,Action,2023,10
Resident Evil VIllage,PlayStation 4,8,Action,2023,10
Resident Evil VIllage,Macintosh,8,Action,2023,10
Resident Evil VIllage,iPhone 15 Pro,8,Action,2023,10
Resident Evil VIllage,iPad,8,Action,2023,10
Returnal,PC,8,Shooter,2023,2
Total War: Rome Remastered,Macintosh,7,SEGA,2021,4
Total War: Rome Remastered,Linux,7,SEGA,2021,4
MotoGP 21,Xbox One,7,Racing,2022,2
MotoGP 21,PC,7,Racing,2022,2
MotoGP 21,Xbox Series X|S,7,Racing,2022,2
MotoGP 21,PlayStation 4,7,Racing,2022,2
Mortal Kombat,Theater,7,Action,2021,4
Nier Replicant,PlayStation 4,8,Action,2021,4
Nier Replicant,Xbox One,8,Action,2021,4
Nier Replicant,PC,8,Action,2021,4
MLB The Show 21,Xbox One,8,Sports,2021,4
MLB The Show 21,PlayStation 4,8,Sports,2021,4
Outriders,Xbox One,7,Square Enix,2021,4
Outriders,PC,7,Square Enix,2021,4
Outriders,PlayStation 4,7,Square Enix,2021,4
Oddworld: Soulstorm,PC,7,Adventure,2022,11
Oddworld: Soulstorm,PlayStation 4,7,Adventure,2022,11
Oddworld: Soulstorm,Xbox One,7,Adventure,2022,11
Oddworld: Soulstorm,Nintendo Switch,7,Adventure,2022,11
Magic Legends,PC,5,RPG,2021,3
Doom 3 VR,PlayStation 4,5,Shooter,2021,3
Arkham Horror: Mother's Embrace,PlayStation 4,5,Horror,2021,3
Arkham Horror: Mother's Embrace,PC,5,Horror,2021,3
Disco Elysium: The Final Cut,PC,10,RPG,2021,10
Disco Elysium: The Final Cut,PlayStation 4,10,RPG,2021,10
Disco Elysium: The Final Cut,iPhone,10,RPG,2021,10
Disco Elysium: The Final Cut,Nintendo Switch,10,RPG,2021,10
Disco Elysium: The Final Cut,Xbox One,10,RPG,2021,10
Balan Wonderworld,PlayStation 5,4,Action,2021,3
Balan Wonderworld,PlayStation 4,4,Action,2021,3
Balan Wonderworld,Xbox One,4,Action,2021,3
Balan Wonderworld,PC,4,Action,2021,3
Can’t Drive This,PC,7,Racing,2021,3
Can’t Drive This,Xbox One,7,Racing,2021,3
Can’t Drive This,PlayStation 5,7,Racing,2021,3
Can’t Drive This,PlayStation 4,7,Racing,2021,3
Narita Boy,PlayStation 4,6,Action,2021,4
Narita Boy,PC,6,Action,2021,4
Narita Boy,Xbox One,6,Action,2021,4
Evil Genius 2,PlayStation 5,6,PC,2021,11
Evil Genius 2,Xbox One,6,PC,2021,11
Evil Genius 2,PlayStation 4,6,PC,2021,11
Immortals Fenyx Rising,PC,6,Ubisoft,2020,12
Immortals Fenyx Rising,PlayStation 4,6,Ubisoft,2020,12
Immortals Fenyx Rising,Xbox One,6,Ubisoft,2020,12
Immortals Fenyx Rising,Stadia,6,Ubisoft,2020,12
It Takes Two,PlayStation 4,9,Action,2022,11
It Takes Two,Xbox One,9,Action,2022,11
It Takes Two,PC,9,Action,2022,11
It Takes Two,Nintendo Switch,9,Action,2022,11
Paradise Lost,PC,5,Adventure,2021,3
Paradise Lost,PlayStation 4,5,Adventure,2021,3
Paradise Lost,Xbox One,5,Adventure,2021,3
DOOM Eternal: The Ancient Gods - Part Two,Xbox One,8,Action,2021,8
DOOM Eternal: The Ancient Gods - Part Two,PlayStation 4,8,Action,2021,8
DOOM Eternal: The Ancient Gods - Part Two,PC,8,Action,2021,8
DOOM Eternal: The Ancient Gods - Part Two,Nintendo Switch,8,Action,2021,8
Monster Hunter Rise,PC,8,Action,2023,1
Monster Hunter Rise,Xbox One,8,Action,2023,1
Monster Hunter Rise,PlayStation 4,8,Action,2023,1
Story of Seasons: Pioneers of Olive Town,PC,7,RPG,2022,7
Story of Seasons: Pioneers of Olive Town,PlayStation 4,7,RPG,2022,7
Loop Hero,PC,8,RPG,2024,4
Loop Hero,Xbox Series X|S,8,RPG,2024,4
Loop Hero,Xbox One,8,RPG,2024,4
Loop Hero,Android,8,RPG,2024,4
Loop Hero,iPhone,8,RPG,2024,4
Loop Hero,iPad,8,RPG,2024,4
The Outer Worlds,PlayStation 4,7,RPG,2020,6
The Outer Worlds,PC,7,RPG,2020,6
The Outer Worlds,Xbox One,7,RPG,2020,6
Apex Legends,PC,9,PC,2022,3
Apex Legends,PlayStation 4,9,PC,2022,3
Apex Legends,PlayStation 5,9,PC,2022,3
Dead by Daylight,PC,9,Action,2020,11
Dead by Daylight,PlayStation 4,9,Action,2020,11
Dead by Daylight,Xbox One,9,Action,2020,11
Dead by Daylight,Stadia,9,Action,2020,11
Dead by Daylight,PlayStation 5,9,Action,2020,11
Harvest Moon: One World,PlayStation 4,5,RPG,2021,9
Harvest Moon: One World,Xbox One,5,RPG,2021,9
Cyanide and Happiness: Freakpocalypse,PC,5,Adventure,2021,3
Monster Energy Supercross 4,PlayStation 4,6,Racing,2021,3
Monster Energy Supercross 4,Xbox One,6,Racing,2021,3
Monster Energy Supercross 4,PC,6,Racing,2021,3
Monster Jam Steel Titans 2,Xbox One,5,Racing,2021,3
Monster Jam Steel Titans 2,PlayStation 4,5,Racing,2021,3
Monster Jam Steel Titans 2,PC,5,Racing,2021,3
Monster Jam Steel Titans 2,Nintendo Switch,5,Racing,2021,3
The Climb 2,PC,7,Sports,2021,3
Breathedge,Xbox One,5,Sci-Fi,2021,4
Breathedge,PlayStation 4,5,Sci-Fi,2021,4
Maquette,PC,7,Puzzle,2023,7
Maquette,PlayStation 4,7,Puzzle,2023,7
Maquette,Xbox Series X|S,7,Puzzle,2023,7
Maquette,Xbox One,7,Puzzle,2023,7
Bravely Default 2,PC,8,RPG,2021,9
Curse of the Dead Gods,PC,9,Action,2021,2
Curse of the Dead Gods,PlayStation 4,9,Action,2021,2
Curse of the Dead Gods,Xbox One,9,Action,2021,2
Ghosts 'N Goblins Resurrection,PC,8,Action,2021,6
Ghosts 'N Goblins Resurrection,PlayStation 4,8,Action,2021,6
Ghosts 'N Goblins Resurrection,Xbox One,8,Action,2021,6
Valheim,PC,9,Action,2023,3
Valheim,Xbox One,9,Action,2023,3
Ys IX: Monstrum Nox,PlayStation 4,8,Action,2021,7
Ys IX: Monstrum Nox,PC,8,Action,2021,7
Persona 5 Strikers,PlayStation 4,8,Action,2021,2
Persona 5 Strikers,PC,8,Action,2021,2
Little Nightmares 2,Xbox One,7,Adventure,2021,8
Little Nightmares 2,Nintendo Switch,7,Adventure,2021,8
Little Nightmares 2,PlayStation 4,7,Adventure,2021,8
Little Nightmares 2,PC,7,Adventure,2021,8
Little Nightmares 2,Xbox Series X|S,7,Adventure,2021,8
Werewolf: The Apocalypse: Earthblood,Xbox Series X|S,4,Action,2021,2
Werewolf: The Apocalypse: Earthblood,PlayStation 4,4,Action,2021,2
Werewolf: The Apocalypse: Earthblood,PC,4,Action,2021,2
Werewolf: The Apocalypse: Earthblood,Xbox One,4,Action,2021,2
Werewolf: The Apocalypse: Earthblood,PlayStation 5,4,Action,2021,2
Werewolf: The Apocalypse: Earthblood,Xbox Series X|S,4,Action,2021,2
Blue Fire,PC,8,Action,2021,7
Blue Fire,Stadia,8,Action,2021,7
Blue Fire,Xbox One,8,Action,2021,7
Blue Fire,PlayStation 4,8,Action,2021,7
Prisoners of the Ghostland,On-Demand,7,Action,2021,9
The Last Campfire,iPhone,9,Adventure,2020,8
The Last Campfire,PlayStation 4,9,Adventure,2020,8
The Last Campfire,Xbox One,9,Adventure,2020,8
The Last Campfire,PC,9,Adventure,2020,8
Olija,PlayStation 4,7,Action,2021,9
Olija,Xbox One,7,Action,2021,9
Olija,PC,7,Action,2021,9
Olija,Luna,7,Action,2021,9
The Medium,PC,8,Adventure,2023,8
The Medium,Macintosh,8,Adventure,2023,8
Skul,PC,8,Action,2021,10
Skul,PlayStation 4,8,Action,2021,10
Skul,Xbox One,8,Action,2021,10
Cyber Shadow,Macintosh,8,Action,2021,1
Cyber Shadow,PlayStation 4,8,Action,2021,1
Cyber Shadow,Xbox Series X|S,8,Action,2021,1
Cyber Shadow,PC,8,Action,2021,1
Cyber Shadow,Xbox One,8,Action,2021,1
Nuts,iPhone,7,Adventure,2021,2
Nuts,PC,7,Adventure,2021,2
Everspace 2,PC,7,Action,2023,8
Everspace 2,Xbox Series X|S,7,Action,2023,8
Hitman 3,Stadia,9,Action,2021,1
Hitman 3,Xbox One,9,Action,2021,1
Hitman 3,Xbox One,9,Action,2021,1
Hitman 3,PC,9,Action,2021,1
Hitman 3,PlayStation 4,9,Action,2021,1
Hitman 3,PC,9,Action,2021,1
Legends Ultimate,Arcade,8,Compilation,2019,7
Among Us,iPhone,9,Action,2021,12
Among Us,Android,9,Action,2021,12
Among Us,PC,9,Action,2021,12
Among Us,Xbox Series X|S,9,Action,2021,12
Among Us,PlayStation 4,9,Action,2021,12
Among Us,Xbox One,9,Action,2021,12
Monster Train,PC,9,RPG,2022,10
Monster Train,Xbox One,9,RPG,2022,10
Monster Train,iPad,9,RPG,2022,10
Monster Train,iPhone,9,RPG,2022,10
Cyberpunk 2077,PlayStation 4,4,RPG,2022,2
Cyberpunk 2077,Xbox One,4,RPG,2022,2
Cyberpunk 2077,PC,4,RPG,2022,2
Cyberpunk 2077,PlayStation 5,4,RPG,2022,2
Gears 5,Xbox One,8,Shooter,2020,12
Gears 5,PC,8,Shooter,2020,12
World of Warcraft,PC,8,RPG,2020,11
FIFA 21,PC,7,Sports,2021,3
FIFA 21,PlayStation 4,7,Sports,2021,3
FIFA 21,Xbox One,7,Sports,2021,3
Call of the Sea,Xbox One,9,Adventure,2021,5
Call of the Sea,PC,9,Adventure,2021,5
Call of the Sea,PlayStation 5,9,Adventure,2021,5
Call of the Sea,PlayStation 4,9,Adventure,2021,5
Cyberpunk 2077,PlayStation 4,9,RPG,2022,2
Cyberpunk 2077,Xbox One,9,RPG,2022,2
Cyberpunk 2077,PC,9,RPG,2022,2
Cyberpunk 2077,PlayStation 5,9,RPG,2022,2
Haven,PC,8,RPG,2021,2
Haven,Xbox One,8,RPG,2021,2
Haven,PlayStation 4,8,RPG,2021,2
Empire of Sin,Xbox One,4,RPG,2020,12
Empire of Sin,PlayStation 4,4,RPG,2020,12
Empire of Sin,PC,4,RPG,2020,12
Twin Mirror,Xbox One,5,Adventure,2020,12
Twin Mirror,PC,5,Adventure,2020,12
Twin Mirror,PlayStation 4,5,Adventure,2020,12
Immortals Fenyx Rising,PC,7,Ubisoft,2020,12
Immortals Fenyx Rising,PlayStation 4,7,Ubisoft,2020,12
Immortals Fenyx Rising,Xbox One,7,Ubisoft,2020,12
Immortals Fenyx Rising,Stadia,7,Ubisoft,2020,12
Destiny 2: Beyond Light,Xbox One,7,RPG,2020,11
Destiny 2: Beyond Light,PC,7,RPG,2020,11
Destiny 2: Beyond Light,PlayStation 4,7,RPG,2020,11
Destiny 2: Beyond Light,PlayStation 5,7,RPG,2020,11
Sackboy,PlayStation 4,8,Adventure,2022,10
Sackboy,PC,8,Adventure,2022,10
Dirt 5,Xbox One,8,Racing,2021,7
Dirt 5,PC,8,Racing,2021,7
Dirt 5,PlayStation 4,8,Racing,2021,7
Dirt 5,Stadia,8,Racing,2021,7
Fuser,Xbox One,7,Music,2020,11
Fuser,PC,7,Music,2020,11
Fuser,PlayStation 4,7,Music,2020,11
Jiu Jitsu,Theater,6,Action,2020,11
Kingdom Hearts: Melody Of Memory,Xbox One,7,Action,2021,3
Kingdom Hearts: Melody Of Memory,PlayStation 4,7,Action,2021,3
Kingdom Hearts: Melody Of Memory,PC,7,Action,2021,3
Call of Duty: Cold War,PC,7,Shooter,2020,11
Call of Duty: Cold War,PlayStation 4,7,Shooter,2020,11
Call of Duty: Cold War,PlayStation 5,7,Shooter,2020,11
Call of Duty: Cold War,Xbox One,7,Shooter,2020,11
Call of Duty: Cold War,PC,6,Shooter,2020,11
Call of Duty: Cold War,PlayStation 4,6,Shooter,2020,11
Call of Duty: Cold War,PlayStation 5,6,Shooter,2020,11
Call of Duty: Cold War,Xbox One,6,Shooter,2020,11
NBA 2K21,PlayStation 5,7,Sports,2020,11
Spider-Man Remastered,PC,9,Superhero,2022,8
Godfall,PC,6,RPG,2022,4
Godfall,PlayStation 4,6,RPG,2022,4
Godfall,Xbox One,6,RPG,2022,4
Call of Duty: Cold War,PlayStation 4,7,PC,2020,11
Call of Duty: Cold War,PlayStation 5,7,PC,2020,11
Call of Duty: Cold War,Xbox One,7,PC,2020,11
The Pathless,PlayStation 4,8,Adventure,2023,2
The Pathless,PC,8,Adventure,2023,2
The Pathless,iPhone,8,Adventure,2023,2
The Pathless,Xbox Series X|S,8,Adventure,2023,2
The Pathless,Xbox One,8,Adventure,2023,2
Monster Truck Championship,PC,7,Racing,2020,12
Monster Truck Championship,Xbox One,7,Racing,2020,12
Monster Truck Championship,PlayStation 4,7,Racing,2020,12
Bugsnax,PlayStation 4,8,Adventure,2022,4
Bugsnax,PC,8,Adventure,2022,4
Bugsnax,Xbox One,8,Adventure,2022,4
Assassin's Creed Valhalla,PlayStation 4,8,Ubisoft,2020,11
Assassin's Creed Valhalla,PC,8,Ubisoft,2020,11
Assassin's Creed Valhalla,Xbox One,8,Ubisoft,2020,11
Need for Speed: Hot Pursuit Remastered,PlayStation 4,8,Racing,2020,11
Need for Speed: Hot Pursuit Remastered,PC,8,Racing,2020,11
Need for Speed: Hot Pursuit Remastered,Xbox One,8,Racing,2020,11
Yakuza: Like a Dragon,PC,7,Action,2021,3
Yakuza: Like a Dragon,PlayStation 4,7,Action,2021,3
Yakuza: Like a Dragon,Xbox One,7,Action,2021,3
The Dark Pictures: Little Hope,Xbox One,5,Adventure,2023,10
The Dark Pictures: Little Hope,PC,5,Adventure,2023,10
The Dark Pictures: Little Hope,PlayStation 4,5,Adventure,2023,10
The Dark Pictures: Little Hope,Xbox Series X|S,5,Adventure,2023,10
Watch Dogs Legion,Xbox One,8,Ubisoft,2020,11
Watch Dogs Legion,PlayStation 4,8,Ubisoft,2020,11
Watch Dogs Legion,PlayStation 5,8,Ubisoft,2020,11
DOOM Eternal: The Ancient Gods - Part One,PC,7,PlayStation 4,2021,6
DOOM Eternal: The Ancient Gods - Part One,PlayStation 4,7,PlayStation 4,2021,6
DOOM Eternal: The Ancient Gods - Part One,PlayStation 5,7,PlayStation 4,2021,6
Ghostrunner,Xbox One,8,Action,2021,9
Ghostrunner,PlayStation 4,8,Action,2021,9
Ghostrunner,PC,8,Action,2021,9
Ghostrunner,Luna,8,Action,2021,9
Ghostrunner,Xbox Series X|S,8,Action,2021,9
Second Extinction,Xbox One,7,PC,2021,4
Amnesia: Rebirth,PC,8,Adventure,2022,10
Amnesia: Rebirth,PlayStation 4,8,Adventure,2022,10
Amnesia: Rebirth,Xbox One,8,Adventure,2022,10
NHL 21,PlayStation 4,6,Electronic Arts,2020,10
Remothered: Broken Porcelain,PC,4,Adventure,2020,10
Remothered: Broken Porcelain,PlayStation 4,4,Adventure,2020,10
Remothered: Broken Porcelain,Xbox One,4,Adventure,2020,10
Genshin Impact,PC,9,Action,2021,4
Genshin Impact,PlayStation 4,9,Action,2021,4
Genshin Impact,iPhone,9,Action,2021,4
Genshin Impact,Android,9,Action,2021,4
Rogue Company,PC,7,PC,2020,7
Rogue Company,Xbox One,7,PC,2020,7
I Am Dead,PC,8,Adventure,2021,8
I Am Dead,Xbox One,8,Adventure,2021,8
I Am Dead,PlayStation 5,8,Adventure,2021,8
I Am Dead,PlayStation 4,8,Adventure,2021,8
Star Wars: Squadrons,PlayStation 4,7,Action,2049,12
Star Wars: Squadrons,PC,7,Action,2049,12
Star Wars: Squadrons,Xbox One,7,Action,2049,12
Star Wars: Squadrons,PlayStation 5,7,Action,2049,12
Crash Bandicoot 4,Xbox One,8,Platformer,2021,3
Crash Bandicoot 4,PlayStation 4,8,Platformer,2021,3
Crash Bandicoot 4,Xbox Series X|S,8,Platformer,2021,3
Crash Bandicoot 4,PC,8,Platformer,2021,3
Star Wars: Squadrons,PlayStation 4,8,Action,2049,12
Star Wars: Squadrons,PC,8,Action,2049,12
Star Wars: Squadrons,Xbox One,8,Action,2049,12
Star Wars: Squadrons,PlayStation 5,8,Action,2049,12
The Walking Dead Onslaught,PC,6,Action,2020,9
The Walking Dead Onslaught,PlayStation 4,6,Action,2020,9
Paradise Killer,PC,9,Adventure,2022,3
Paradise Killer,PlayStation 4,9,Adventure,2022,3
Paradise Killer,Xbox One,9,Adventure,2022,3
Inertial Drift,PlayStation 4,9,Racing,2020,9
Inertial Drift,PC,9,Racing,2020,9
Inertial Drift,Xbox One,9,Racing,2020,9
Serious Sam 4,Xbox Series X|S,5,PC,2021,12
Mafia: Definitive Edition,PC,8,Action,2021,10
Mafia: Definitive Edition,PlayStation 4,8,Action,2021,10
Mafia: Definitive Edition,Xbox One,8,Action,2021,10
WWE 2K Battlegrounds,PC,5,Wrestling,2020,9
WWE 2K Battlegrounds,Stadia,5,Wrestling,2020,9
WWE 2K Battlegrounds,Xbox One,5,Wrestling,2020,9
WWE 2K Battlegrounds,PlayStation 4,5,Wrestling,2020,9
PES 2021,PC,7,Sports,2020,9
PES 2021,PlayStation 4,7,Sports,2020,9
PES 2021,Xbox One,7,Sports,2020,9
Spellbreak,Xbox One,8,Action,2020,9
Spellbreak,PC,8,Action,2020,9
Spellbreak,PlayStation 4,8,Action,2020,9
Spellbreak,Xbox One,8,Action,2020,9
WRC 9,PC,8,Racing,2021,3
WRC 9,Xbox One,8,Racing,2021,3
WRC 9,PlayStation 4,8,Racing,2021,3
WRC 9,Xbox Series X|S,8,Racing,2021,3
Hades,PC,9,Action,2024,3
Hades,PlayStation 5,9,Action,2024,3
Hades,Xbox One,9,Action,2024,3
Hades,PlayStation 4,9,Action,2024,3
Hades,iPad,9,Action,2024,3
Hades,iPhone,9,Action,2024,3
13 Sentinels: Aegis Rim,PlayStation 4,8,RPG,2022,4
Hotshot Racing,Xbox One,7,Racing,2020,9
Hotshot Racing,PlayStation 4,7,Racing,2020,9
Hotshot Racing,PC,7,Racing,2020,9
Spelunky 2,PC,10,PC,2021,8
NBA 2K21,Xbox One,6,Sports,2020,9
NBA 2K21,Stadia,6,Sports,2020,9
NBA 2K21,PC,6,Sports,2020,9
NBA 2K21,PlayStation 4,6,Sports,2020,9
Avengers,PlayStation 4,6,Action,2021,3
Avengers,Xbox One,6,Action,2021,3
Avengers,PC,6,Action,2021,3
Avengers,PlayStation 5,6,Action,2021,3
Borderlands 3,PlayStation 4,7,Action,2020,11
Borderlands 3,Xbox One,7,Action,2020,11
Borderlands 3,PC,7,Action,2020,11
Borderlands 3,Xbox Series X|S,7,Action,2020,11
The Outer Worlds: Peril on Gorgon,Xbox One,7,RPG,2021,2
The Outer Worlds: Peril on Gorgon,PlayStation 4,7,RPG,2021,2
The Outer Worlds: Peril on Gorgon,PC,7,RPG,2021,2
Kingdoms of Amalur,PC,6,RPG,2021,3
Kingdoms of Amalur,PlayStation 4,6,RPG,2021,3
Kingdoms of Amalur,Xbox One,6,RPG,2021,3
Iron Harvest,PlayStation 4,6,PC,2021,10
Iron Harvest,Xbox One,6,PC,2021,10
Tony Hawk's Pro Skater 1 and 2,PlayStation 4,9,Sports,2021,6
Tony Hawk's Pro Skater 1 and 2,PC,9,Sports,2021,6
Tony Hawk's Pro Skater 1 and 2,Xbox One,9,Sports,2021,6
Tony Hawk's Pro Skater 1 and 2,Xbox Series X|S,9,Sports,2021,6
Iron Harvest,PlayStation 4,8,PC,2021,10
Iron Harvest,Xbox One,8,PC,2021,10
Windbound,PC,5,Adventure,2020,8
Windbound,Xbox One,5,Adventure,2020,8
Windbound,Stadia,5,Adventure,2020,8
Windbound,PlayStation 4,5,Adventure,2020,8
Crusader Kings 3,Xbox Series X|S,10,PC,2022,3
Madden 21,PlayStation 4,6,Sports,2021,1
Madden 21,Xbox One,6,Sports,2021,1
Madden 21,PC,6,Sports,2021,1
Wasteland 3,PlayStation 4,8,RPG,2020,8
Wasteland 3,Xbox One,8,RPG,2020,8
Wasteland 3,Macintosh,8,RPG,2020,8
Wasteland 3,Linux,8,RPG,2020,8
Wasteland 3,PC,8,RPG,2020,8
Control: AWE,PlayStation 4,8,Action,2020,8
Control: AWE,PC,8,Action,2020,8
Control: AWE,Xbox One,8,Action,2020,8
Tell Me Why,Xbox One,7,Adventure,2020,8
Tell Me Why,PC,7,Adventure,2020,8
Final Fantasy CC Remastered,Android,3,Action,2020,8
Final Fantasy CC Remastered,PlayStation 4,3,Action,2020,8
Final Fantasy CC Remastered,iPhone,3,Action,2020,8
Project CARS 3,Xbox One,6,Bandai Namco Games,2020,8
Project CARS 3,PlayStation 4,6,Bandai Namco Games,2020,8
Samurai Jack: Battle Through Time,PlayStation 4,8,Action,2020,8
Samurai Jack: Battle Through Time,PC,8,Action,2020,8
Samurai Jack: Battle Through Time,Xbox One,8,Action,2020,8
Samurai Jack: Battle Through Time,iPhone,8,Action,2020,8
PGA 2K21,PC,7,Sports,2020,8
PGA 2K21,Xbox One,7,Sports,2020,8
PGA 2K21,Stadia,7,Sports,2020,8
PGA 2K21,PlayStation 4,7,Sports,2020,8
Peaky Blinders: Mastermind,Xbox One,6,Action,2020,8
Peaky Blinders: Mastermind,PlayStation 4,6,Action,2020,8
Peaky Blinders: Mastermind,PC,6,Action,2020,8
Battletoads,Xbox One,8,Action,2020,8
Battletoads,PC,8,Action,2020,8
Peninsula,On-Demand,7,Action,2021,4
Mortal Shell,PlayStation 4,8,Action,2021,3
Mortal Shell,Xbox One,8,Action,2021,3
Mortal Shell,PC,8,Action,2021,3
Mortal Shell,Xbox Series X|S,8,Action,2021,3
Spiritfarer,PC,9,PC,2049,12
Spiritfarer,Xbox One,9,PC,2049,12
Spiritfarer,iPhone,9,PC,2049,12
Spiritfarer,Android,9,PC,2049,12
Helheim Hassle,Xbox One,7,Adventure,2020,8
Helheim Hassle,PC,7,Adventure,2020,8
Helheim Hassle,PlayStation 4,7,Adventure,2020,8
UFC 4,Xbox One,8,Sports,2020,8
UFC 4,PlayStation 4,8,Sports,2020,8
A Total War Saga: Troy,Macintosh,8,SEGA,2020,10
Fast and Furious Crossroads,PlayStation 4,4,Action,2020,8
Fast and Furious Crossroads,PC,4,Action,2020,8
Fast and Furious Crossroads,Xbox One,4,Action,2020,8
Grounded,Xbox One,6,Action,2024,4
Grounded,PC,6,Action,2024,4
Grounded,Xbox Series X|S,6,Action,2024,4
Grounded,PC,6,Action,2024,4
Grounded,Xbox One,6,Action,2024,4
Grounded,Nintendo Switch,6,Action,2024,4
Grounded,PlayStation 4,6,Action,2024,4
Fall Guys,PlayStation 4,8,Action,2022,6
Fall Guys,PC,8,Action,2022,6
Fall Guys,Xbox One,8,Action,2022,6
Nioh 2,PlayStation 4,8,Action,2021,2
Nioh 2,PC,8,Action,2021,2
Skater XL,PC,5,Sports,2023,12
Skater XL,Xbox One,5,Sports,2023,12
Skater XL,PlayStation 4,5,Sports,2023,12
Hellpoint,Xbox One,6,Action,2022,7
Hellpoint,Macintosh,6,Action,2022,7
Hellpoint,PC,6,Action,2022,7
Hellpoint,PlayStation 4,6,Action,2022,7
Hellpoint,Stadia,6,Action,2022,7
Hellpoint,PlayStation 5,6,Action,2022,7
Fantasy Strike,PC,8,Fighting,2019,7
Fantasy Strike,PlayStation 4,8,Fighting,2019,7
Necrobarista,iPad,8,Adventure,2021,8
Necrobarista,iPhone,8,Adventure,2021,8
Necrobarista,PC,8,Adventure,2021,8
Othercide,PC,9,RPG,2020,9
Othercide,Xbox One,9,RPG,2020,9
